ClientNum,Throughput,Latency_ms,ValueSize,WriteRatio
20, 3918.678201, 8.000000, 1024, 0.95
20, 3425.938456, 8.000000, 1024, 0.95
40, 2346.826951, 31.000000, 1024, 0.95
40, 3039.400644, 24.000000, 1024, 0.95
40, 3000.824084, 24.000000, 1024, 0.95
40, 2768.035733, 27.000000, 1024, 0.95
40, 2052.542738, 31.000000, 1024, 0.95
60, 2465.298047, 47.000000, 1024, 0.95
60, 2315.484548, 46.000000, 1024, 0.95
60, 2465.182245, 50.000000, 1024, 0.95
60, 2725.583228, 43.000000, 1024, 0.95
60, 2610.628616, 45.000000, 1024, 0.95
80, 2145.973436, 60.000000, 1024, 0.95
80, 2734.569762, 51.000000, 1024, 0.95
80, 2540.659605, 55.000000, 1024, 0.95
80, 2785.165877, 50.000000, 1024, 0.95
80, 2263.289735, 69.000000, 1024, 0.95
100, 2256.529784, 76.000000, 1024, 0.95
100, 2302.555331, 78.000000, 1024, 0.95
100, 2078.816741, 78.000000, 1024, 0.95
100, 2580.800150, 74.000000, 1024, 0.95
100, 2791.551862, 63.000000, 1024, 0.95
120, 2092.100657, 88.000000, 1024, 0.95
120, 2766.129428, 76.000000, 1024, 0.95
120, 2356.430145, 93.000000, 1024, 0.95
120, 2597.284600, 85.000000, 1024, 0.95
120, 2363.447849, 90.000000, 1024, 0.95
140, 2419.855989, 104.000000, 1024, 0.95
140, 2413.168542, 105.000000, 1024, 0.95
140, 2119.737147, 107.000000, 1024, 0.95
140, 2559.721996, 88.000000, 1024, 0.95
140, 2103.046275, 113.000000, 1024, 0.95
160, 2094.629878, 127.000000, 1024, 0.95
160, 2102.608973, 114.000000, 1024, 0.95
160, 2133.411365, 129.000000, 1024, 0.95
160, 2101.246017, 118.000000, 1024, 0.95
160, 2353.746278, 116.000000, 1024, 0.95
180, 2262.341887, 148.000000, 1024, 0.95
180, 2160.610171, 150.000000, 1024, 0.95
180, 2385.980217, 135.000000, 1024, 0.95
180, 1888.839231, 132.000000, 1024, 0.95
180, 2464.500428, 130.000000, 1024, 0.95
200, 1995.756249, 169.000000, 1024, 0.95
200, 2123.794512, 141.000000, 1024, 0.95
200, 2497.023700, 147.000000, 1024, 0.95
200, 2287.016567, 148.000000, 1024, 0.95
200, 2336.211061, 146.000000, 1024, 0.95
220, 2260.931407, 164.000000, 1024, 0.95
220, 1765.097129, 175.000000, 1024, 0.95
220, 2410.838584, 156.000000, 1024, 0.95
220, 2523.401901, 148.000000, 1024, 0.95
220, 1930.506557, 171.000000, 1024, 0.95
240, 2196.432172, 181.000000, 1024, 0.95
240, 2208.881372, 171.000000, 1024, 0.95
240, 2265.674990, 155.000000, 1024, 0.95
240, 2223.060853, 178.000000, 1024, 0.95
240, 2084.245296, 172.000000, 1024, 0.95
260, 2344.485697, 205.000000, 1024, 0.95
260, 2285.825276, 182.000000, 1024, 0.95
260, 2227.118760, 225.000000, 1024, 0.95
260, 2401.206224, 182.000000, 1024, 0.95
280, 2015.443514, 221.000000, 1024, 0.95
280, 2399.336197, 193.000000, 1024, 0.95
280, 2168.939815, 214.000000, 1024, 0.95
280, 1930.165420, 196.000000, 1024, 0.95
280, 2104.617755, 240.000000, 1024, 0.95
300, 2337.952643, 261.000000, 1024, 0.95
300, 2196.838128, 199.000000, 1024, 0.95
300, 2209.347532, 237.000000, 1024, 0.95
300, 2302.032051, 228.000000, 1024, 0.95
300, 1897.456007, 249.000000, 1024, 0.95
400, 5170.219448, 97.000000, 16, 0.05
400, 6708.736730, 101.000000, 16, 0.05
400, 5036.593719, 93.000000, 16, 0.05
400, 5151.834084, 100.000000, 16, 0.05
400, 5336.476689, 86.000000, 16, 0.05
400, 5674.967200, 91.000000, 16, 0.05
400, 5128.293666, 100.000000, 128, 0.05
400, 4883.291389, 93.000000, 128, 0.05
400, 5528.614794, 89.000000, 128, 0.05
400, 5368.192811, 99.000000, 128, 0.05
400, 5606.993007, 89.000000, 128, 0.05
400, 4854.353393, 101.000000, 1024, 0.05
400, 4756.091346, 94.000000, 1024, 0.05
400, 4809.484557, 118.000000, 1024, 0.05
400, 4387.355452, 102.000000, 1024, 0.05
500, 5474.385318, 113.000000, 16, 0.05
500, 5433.563350, 120.000000, 16, 0.05
500, 5246.652718, 117.000000, 16, 0.05
500, 5476.611452, 120.000000, 16, 0.05
500, 4247.079953, 129.000000, 16, 0.05
600, 5635.318895, 138.000000, 16, 0.05
600, 4652.591080, 162.000000, 16, 0.05
600, 4979.876536, 142.000000, 16, 0.05
600, 5399.156859, 139.000000, 16, 0.05
600, 5361.524369, 158.000000, 16, 0.05
700, 5568.167601, 157.000000, 16, 0.05
700, 4994.939489, 175.000000, 16, 0.05
700, 5270.380619, 185.000000, 16, 0.05
700, 4648.589237, 185.000000, 16, 0.05
700, 5322.840476, 176.000000, 16, 0.05
800, 5260.043379, 196.000000, 16, 0.05
800, 4331.108925, 201.000000, 16, 0.05
800, 5177.914475, 211.000000, 16, 0.05
800, 5284.198511, 218.000000, 16, 0.05
800, 5008.740347, 199.000000, 16, 0.05
900, 4528.771812, 296.000000, 16, 0.05
900, 5183.985501, 243.000000, 16, 0.05
900, 4868.266386, 239.000000, 16, 0.05
900, 5150.464281, 226.000000, 16, 0.05
900, 5228.914242, 246.000000, 16, 0.05
500, 4799.038326, 126.000000, 128, 0.05
500, 5311.270548, 124.000000, 128, 0.05
500, 5417.415376, 115.000000, 128, 0.05
500, 4712.260740, 120.000000, 128, 0.05
500, 5250.986272, 122.000000, 128, 0.05
600, 4738.664887, 149.000000, 128, 0.05
600, 5392.232357, 159.000000, 128, 0.05
600, 4961.749592, 131.000000, 128, 0.05
600, 4542.096062, 156.000000, 128, 0.05
600, 5313.868531, 143.000000, 128, 0.05
700, 5447.945692, 204.000000, 128, 0.05
700, 4528.966827, 149.000000, 128, 0.05
700, 5295.094637, 157.000000, 128, 0.05
700, 5470.987083, 182.000000, 128, 0.05
700, 4798.252339, 169.000000, 128, 0.05
800, 4913.662706, 193.000000, 128, 0.05
800, 4274.960334, 253.000000, 128, 0.05
800, 4393.464518, 232.000000, 128, 0.05
800, 5018.185649, 225.000000, 128, 0.05
800, 5219.457013, 181.000000, 128, 0.05
900, 5178.815139, 248.000000, 128, 0.05
900, 5116.917337, 255.000000, 128, 0.05
900, 4945.396329, 274.000000, 128, 0.05
900, 4467.378730, 250.000000, 128, 0.05
900, 5186.162389, 236.000000, 128, 0.05
500, 5314.992866, 129.000000, 1024, 0.05
500, 4975.992736, 142.000000, 1024, 0.05
500, 4933.208637, 152.000000, 1024, 0.05
500, 4987.169850, 160.000000, 1024, 0.05
500, 5066.396448, 132.000000, 1024, 0.05
600, 4157.568822, 143.000000, 1024, 0.05
600, 4827.964804, 174.000000, 1024, 0.05
600, 4599.518441, 156.000000, 1024, 0.05
600, 4758.059957, 182.000000, 1024, 0.05
600, 4842.060232, 187.000000, 1024, 0.05
700, 4528.214244, 298.000000, 1024, 0.05
700, 5076.866696, 169.000000, 1024, 0.05
700, 4862.518258, 252.000000, 1024, 0.05
700, 4874.218289, 193.000000, 1024, 0.05
700, 4127.943217, 207.000000, 1024, 0.05
800, 4734.884362, 247.000000, 1024, 0.05
800, 4707.749435, 325.000000, 1024, 0.05
800, 3820.379874, 410.000000, 1024, 0.05
800, 4414.476716, 204.000000, 1024, 0.05
800, 4914.436097, 230.000000, 1024, 0.05
900, 4351.533124, 272.000000, 1024, 0.05
900, 4258.369365, 264.000000, 1024, 0.05
900, 4919.411480, 219.000000, 1024, 0.05
900, 4161.837628, 335.000000, 1024, 0.05
900, 4277.198711, 400.000000, 1024, 0.05
5, 2273.472702, 2.000000, 16, 0.05
5, 1832.201002, 2.000000, 16, 0.05
5, 2412.294723, 2.000000, 16, 0.05
5, 2029.731651, 2.000000, 16, 0.05
5, 2408.246807, 2.000000, 128, 0.05
5, 2592.684313, 2.000000, 128, 0.05
5, 2169.958103, 2.000000, 128, 0.05
5, 1705.924337, 2.000000, 128, 0.05
5, 1754.437880, 2.000000, 128, 0.05
5, 2190.869019, 2.000000, 1024, 0.05
5, 1846.473165, 2.000000, 1024, 0.05
5, 2183.628960, 2.000000, 1024, 0.05
5, 1895.162669, 2.000000, 1024, 0.05
10, 3692.250490, 3.000000, 16, 0.05
10, 3402.202971, 3.000000, 16, 0.05
10, 3346.394171, 3.000000, 16, 0.05
10, 2784.374519, 3.000000, 16, 0.05
10, 2117.515175, 3.000000, 16, 0.05
15, 3944.676754, 4.000000, 16, 0.05
15, 3924.760323, 4.000000, 16, 0.05
15, 4561.571708, 4.000000, 16, 0.05
15, 4637.567963, 4.000000, 16, 0.05
10, 3937.238578, 3.000000, 128, 0.05
10, 2776.130316, 3.000000, 128, 0.05
10, 3873.972201, 3.000000, 128, 0.05
10, 3242.161785, 3.000000, 128, 0.05
10, 3946.918485, 3.000000, 128, 0.05
15, 3677.964173, 4.000000, 128, 0.05
15, 4553.220013, 4.000000, 128, 0.05
15, 3604.481136, 4.000000, 128, 0.05
15, 3729.645763, 5.000000, 128, 0.05
15, 4682.172852, 4.000000, 128, 0.05
10, 3926.329397, 3.000000, 1024, 0.05
10, 3266.371330, 3.000000, 1024, 0.05
10, 2892.224032, 3.000000, 1024, 0.05
10, 3254.329884, 3.000000, 1024, 0.05
10, 2166.100311, 3.000000, 1024, 0.05
15, 4486.583906, 4.000000, 1024, 0.05
15, 3941.840098, 4.000000, 1024, 0.05
15, 3692.487180, 4.000000, 1024, 0.05
15, 3852.251378, 4.000000, 1024, 0.05
